url	status_code
https://sklep.pozegnanie.com/index.php?producent=&cat_id=27&page=&sort=price	200
https://sklep.pozegnanie.com/p/accessories/large_jute_bag/103.html	200
https://sklep.pozegnanie.com/p/accessories/small_jute_bag/102.html	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=164&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=164&page=&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=160&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=160&page=&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=98&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=98&page=&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=180&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=180&page=&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=&page=&news=all&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=&page=&news=all&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=&page=&promotions=all&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=&page=&promotions=all&sort=price	200
https://sklep.pozegnanie.com/p/coffees/mexico_maragogype_light_roasted_beans/46.html	200
https://sklep.pozegnanie.com/p/coffees/coconut_flavoured_regular_coffee_beans/5.html	200
https://sklep.pozegnanie.com/p/coffees/mint_flavoured_regular_coffee_beans/10.html	200
https://sklep.pozegnanie.com/p/coffees/chocolate_flavoured_regular_coffee_beans/7.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_maragogype_dark_roasted_beans/69.html	200
https://sklep.pozegnanie.com/p/coffees/irish_whisky_cream_flavoured_regular_coffee_medium_ground/459.html	200
https://sklep.pozegnanie.com/index.php?prod_name=&search=OK	200
https://sklep.pozegnanie.com/c/jewellery/womenacute;s/63.html	200
https://sklep.pozegnanie.com/c/jewellery/menacute;s/64.html	200
https://sklep.pozegnanie.com/index.php?cat_id=28&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=28&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=28&page=&sort=price	200
https://sklep.pozegnanie.com/p/jewellery/earrings_kbk_13/304.html	200
https://sklep.pozegnanie.com/c/brand_gifts/souvenirs/79.html	200
https://sklep.pozegnanie.com/index.php?cat_id=29&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=29&page=&sort=prod_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=29&page=&sort=price	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=29&&page=1	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=29&&page=2	200
https://sklep.pozegnanie.com/p/brand_gifts/passe-partout_containers_01/204.html	200
https://sklep.pozegnanie.com/p/accessories/ceramic_mug_set_coffea_/199.html	200
https://sklep.pozegnanie.com/p/coffees/nut_flavoured_regular_coffee_beans/8.html	200
https://sklep.pozegnanie.com/p/coffees/vanila-nut_flavoured_regular_coffee_coarse_ground/527.html	200
https://sklep.pozegnanie.com/p/coffees/vanila-nut_flavoured_regular_coffee_fine_ground/397.html	200
https://sklep.pozegnanie.com/p/coffees/vanila-nut_flavoured_regular_coffee_medium_ground/462.html	200
https://sklep.pozegnanie.com/p/coffees/banana_flavoured_regular_coffee_beans/14.html	200
https://sklep.pozegnanie.com/p/coffees/orange_flavoured_regular_coffee_coarse_ground/526.html	200
https://sklep.pozegnanie.com/p/coffees/orange_flavoured_regular_coffee_fine_ground/396.html	200
